asset_id,year,track_id,revenue,asset_id,percentage,name,song_id,track_id,distributor,id,artist,title,playcount,tmpdata,hash,source_id,timestamp,tag,artist_id,release_date,song_id,youtube_id,live_youtube_id,spotify_id,timestamp,start_time,piki_video_url,song_id,piki_score,num_dislikes,num_likes,num_superlikes,timestamp,artist_id,ID,name,type,LTM,age,ask,market_median,years_remaining,index,price,LTM,age,market_median,name,ID,type,multiplier
3660,2019,340362398,17011.36,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2020,340362398,16625.31,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2021,340362398,10171.02,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2022,340362398,14512.78,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2023,340362398,19506.36,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3660,2024,340362398,12038.46,3660,72,DREAMER,128176,340362398,ascap,128176,Livin' Joy,Dreamer,40,a01f2f85-78f1-4b3a-8d09-60be2b62e6b1,1d25ac59d19eeb240967fd2d5d127f450938ab68,2835113,2/3/16 0:13,dance,36501,1/1/97 0:00,128176,2VuyQuRAsHI,NULL,0r1veUx7ezhSwTZESVYEIt,6/30/23 15:10,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/128176.mp4,128176,46,88,81,17,10/9/24 14:48,36501,3660,25-Year-Old #1 Dance Club Hit,10-Year,27903,25.84,156350,78175,6.49,3441,100000,20060,13.56,70832,25-Year-Old #1 Dance Club Hit,2830,10-Year,4.99
3719,2007,8613293,60205.23,3719,100,DON T MATTER,111558,8613293,bmi,111558,Akon,Don't Matter,306,1404f58f-3f8f-442c-bd22-359872222746,875da4b2564ad73fb62bbb4b2b4517634e37af0e,2835206,2/3/16 0:13,hip hop,1897,1/1/06 0:00,111558,JWA5hJl4Dv0,NULL,7I6DceMT3utDOHjcYCbrr4,6/22/23 22:44,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/111558.mp4,111558,100,183,230,94,10/9/24 14:48,1897,3719,Akon's 3x Platinum Hit “Don't Matter”,Life of Rights,4111,16.98,66270,33135,70,3545,40000,3476,14,27351,Akon's 3x Platinum Hit “Don't Matter”,3046,Life of Rights,11.51
3719,2008,8613293,23303.02,3719,100,DON T MATTER,111558,8613293,bmi,111558,Akon,Don't Matter,306,1404f58f-3f8f-442c-bd22-359872222746,875da4b2564ad73fb62bbb4b2b4517634e37af0e,2835206,2/3/16 0:13,hip hop,1897,1/1/06 0:00,111558,JWA5hJl4Dv0,NULL,7I6DceMT3utDOHjcYCbrr4,6/22/23 22:44,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/111558.mp4,111558,100,183,230,94,10/9/24 14:48,1897,3719,Akon's 3x Platinum Hit “Don't Matter”,Life of Rights,4111,16.98,66270,33135,70,3545,40000,3476,14,27351,Akon's 3x Platinum Hit “Don't Matter”,3046,Life of Rights,11.51
3719,2009,8613293,13672.87,3719,100,DON T MATTER,111558,8613293,bmi,111558,Akon,Don't Matter,306,1404f58f-3f8f-442c-bd22-359872222746,875da4b2564ad73fb62bbb4b2b4517634e37af0e,2835206,2/3/16 0:13,hip hop,1897,1/1/06 0:00,111558,JWA5hJl4Dv0,NULL,7I6DceMT3utDOHjcYCbrr4,6/22/23 22:44,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/111558.mp4,111558,100,183,230,94,10/9/24 14:48,1897,3719,Akon's 3x Platinum Hit “Don't Matter”,Life of Rights,4111,16.98,66270,33135,70,3545,40000,3476,14,27351,Akon's 3x Platinum Hit “Don't Matter”,3046,Life of Rights,11.51
3719,2010,8613293,3998.38,3719,100,DON T MATTER,111558,8613293,bmi,111558,Akon,Don't Matter,306,1404f58f-3f8f-442c-bd22-359872222746,875da4b2564ad73fb62bbb4b2b4517634e37af0e,2835206,2/3/16 0:13,hip hop,1897,1/1/06 0:00,111558,JWA5hJl4Dv0,NULL,7I6DceMT3utDOHjcYCbrr4,6/22/23 22:44,40,https://piki-content.nyc3.digitaloceanspaces.com/videos/111558.mp4,111558,100,183,230,94,10/9/24 14:48,1897,3719,Akon's 3x Platinum Hit “Don't Matter”,Life of Rights,4111,16.98,66270,33135,70,3545,40000,3476,14,27351,Akon's 3x Platinum Hit “Don't Matter”,3046,Life of Rights,11.51
