year,quarter,revenue,year_deal,month_deal,price,LTM,multiplier,age,ID,index,name,type,years_remaining
2017,2,3864,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2018,1,2822,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2018,2,3118,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2019,1,2506,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2019,2,5696,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2020,1,3552,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2020,2,2916,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2021,1,3146,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2021,2,3014,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2022,1,3666,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2022,2,4116,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2023,1,3854,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2023,2,2904,2024,11,55000,4058,13.55,16.78,5479,2620,"Amy Winehouse, Dido + More - Publishing Royalties",Life of Rights,70
2010,1,-64,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2010,2,-58,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2010,3,-38,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2010,4,-42,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2012,2,922,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2012,3,740,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2012,4,864,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2013,1,824,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2013,2,998,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2013,3,556,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2013,4,904,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2014,1,656,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2014,2,566,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2014,3,772,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2014,4,648,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2015,1,628,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2015,2,566,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2015,3,584,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2015,4,594,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2016,1,696,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2016,2,594,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2016,3,784,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2016,4,866,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2017,1,994,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2017,2,1022,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2017,3,1312,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2017,4,1548,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2018,1,1282,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2018,2,1414,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2018,3,1696,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2018,4,1498,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2019,1,1576,2019,6,23600,3501,6.74,7,5477,3619,Consistent Smooth Jazz Royalties,10-Year,10
2010,1,-64,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2010,2,-58,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2010,3,-38,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2010,4,-42,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2012,2,922,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2012,3,740,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2012,4,864,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2013,1,824,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2013,2,998,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2013,3,556,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2013,4,904,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2014,1,656,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2014,2,566,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2014,3,772,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2014,4,648,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2015,1,628,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2015,2,566,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2015,3,584,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2015,4,594,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2016,1,696,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2016,2,594,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2016,3,784,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2016,4,866,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2017,1,994,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2017,2,1022,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2017,3,1312,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2017,4,1548,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2018,1,1282,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2018,2,1414,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2018,3,1696,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2018,4,1498,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2019,1,1576,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2019,2,1636,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2019,3,2102,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2019,4,1938,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2020,1,1850,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2020,2,1496,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2020,3,1406,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2020,4,1770,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2021,1,1174,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2021,2,1380,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2021,3,1448,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2021,4,1512,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2022,1,1216,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2022,2,1600,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2022,3,2080,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2022,4,2108,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2023,1,1210,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2023,2,1626,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2023,3,2652,2023,10,14000,3967,3.53,11.32,5477,2663,Consistent Smooth Jazz Royalties,10-Year,5.666666667
2010,1,-64,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2010,2,-58,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2010,3,-38,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2010,4,-42,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2012,2,922,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2012,3,740,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2012,4,864,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2013,1,824,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2013,2,998,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2013,3,556,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2013,4,904,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2014,1,656,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2014,2,566,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2014,3,772,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2014,4,648,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2015,1,628,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2015,2,566,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2015,3,584,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2015,4,594,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2016,1,696,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2016,2,594,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2016,3,784,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2016,4,866,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2017,1,994,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2017,2,1022,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2017,3,1312,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2017,4,1548,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2018,1,1282,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2018,2,1414,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2018,3,1696,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2018,4,1498,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2019,1,1576,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2019,2,1636,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2019,3,2102,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2019,4,1938,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2020,1,1850,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2020,2,1496,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2020,3,1406,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2020,4,1770,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2021,1,1174,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2021,2,1380,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2021,3,1448,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2021,4,1512,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2022,1,1216,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2022,2,1600,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2022,3,2080,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2022,4,2108,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2023,1,1210,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2023,2,1626,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2023,3,2652,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2023,4,3162,2024,1,16000,4499,3.56,11.58,5477,2607,Consistent Smooth Jazz Royalties,10-Year,5.416666667
2020,4,1933,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2020,4,1933,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2021,1,1232,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2021,1,1232,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2021,2,1681,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2021,2,1681,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2021,3,655,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2021,3,655,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2021,4,768,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2021,4,768,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2022,1,467,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2022,1,467,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2022,2,377,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2022,2,377,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2022,3,461,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2022,3,461,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2022,4,272,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2022,4,272,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2023,1,368,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2023,1,368,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2023,2,181,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2023,2,181,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2023,3,324,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2023,3,324,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2023,4,136,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2023,4,136,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2024,1,206,2024,11,10000,1145,8.73,3.32,5475,2606,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2024,1,206,2024,11,23588,4336,5.44,1.33,5475,3098,"G-Eazy's Down"" - Publishing Royalties""",Life of Rights,70
2016,2,18,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2016,2,18,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2016,3,56,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2016,3,56,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2016,4,102,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2016,4,102,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2017,1,126,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2017,1,126,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2017,2,188,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2017,2,188,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2017,3,396,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2017,3,396,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2017,4,544,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2017,4,544,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2018,1,850,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2018,1,850,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2018,2,968,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2018,2,968,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2018,3,1362,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2018,3,1362,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2018,4,978,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2018,4,978,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2019,1,2724,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2019,1,2724,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2019,2,1388,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2019,2,1388,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2019,3,1536,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2019,3,1536,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2019,4,850,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2019,4,850,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2020,1,708,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2020,1,708,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2020,2,1114,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2020,2,1114,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2020,3,412,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2020,3,412,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2020,4,1178,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2020,4,1178,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2021,1,910,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2021,1,910,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2021,2,644,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2021,2,644,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2021,3,578,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2021,3,578,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2021,4,482,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2021,4,482,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2022,1,570,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2022,1,570,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2022,2,750,2024,11,8250,1200,6.88,4.58,5474,2733,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
2022,2,750,2024,11,10000,865,11.56,5.83,5474,2605,"Blackbear, Jacob Sartorius + More - Songwriter Royalties",30-Year,30
